from,to,sent_diff,created_at
user_1411,user_404,2,2015-05-10T17:57:56Z
user_1410,user_407,3,2015-05-13T18:18:09Z
user_1235,user_408,-1,2015-05-06T23:10:16Z
user_1190,user_409,-0,2015-05-14T12:51:27Z
user_1283,user_409,-1,2015-05-13T12:37:41Z
user_1138,user_410,3,2015-05-11T20:43:46Z
user_1151,user_410,1,2015-05-12T10:33:44Z
user_1213,user_411,-3,2015-05-18T12:32:05Z
user_1285,user_411,-3,2015-05-09T14:48:58Z
user_1236,user_412,4,2015-05-12T13:30:31Z
user_1338,user_412,0,2015-05-19T18:24:06Z
user_1432,user_412,1,2015-05-19T18:20:03Z
user_1449,user_412,2,2015-05-13T16:46:59Z
user_1454,user_412,4,2015-05-17T11:46:06Z
user_1267,user_413,-2,2015-05-21T13:29:36Z
user_1233,user_414,-1,2015-05-09T10:07:06Z
user_1205,user_416,-3,2015-05-10T18:21:53Z
user_1306,user_416,-2,2015-05-21T14:29:22Z
user_1423,user_417,-2,2015-05-21T14:26:56Z
user_1184,user_419,-1,2015-05-15T11:31:28Z
user_1110,user_420,-3,2015-05-13T10:40:38Z
user_1210,user_420,-4,2015-05-19T09:58:15Z
user_1300,user_420,-3,2015-05-12T21:20:53Z
user_1329,user_421,3,2015-05-12T07:05:02Z
user_1397,user_421,4,2015-05-19T10:31:10Z
user_1105,user_422,1,2015-05-12T16:35:33Z
user_1154,user_422,1,2015-05-19T19:42:40Z
user_1192,user_422,-1,2015-05-16T07:58:43Z
user_1328,user_424,0,2015-05-19T14:51:57Z
user_1260,user_425,-2,2015-05-17T15:51:14Z
user_1412,user_425,2,2015-05-09T16:22:47Z
user_1451,user_425,1,2015-05-20T16:42:24Z
user_1266,user_426,-2,2015-05-09T22:24:43Z
user_1292,user_426,2,2015-05-17T21:53:19Z
user_1297,user_426,0,2015-05-21T14:43:39Z
user_1305,user_426,1,2015-05-08T06:29:24Z
user_1201,user_427,4,2015-05-14T07:00:31Z
user_1394,user_427,3,2015-05-08T21:13:38Z
user_1326,user_429,-1,2015-05-21T14:08:53Z
user_1473,user_429,-4,2015-05-19T20:00:30Z
user_1195,user_430,2,2015-05-20T19:32:41Z
user_1445,user_430,2,2015-05-20T20:24:22Z
user_1268,user_432,1,2015-05-14T18:31:22Z
user_1485,user_432,-0,2015-05-19T10:06:29Z
user_1179,user_433,-1,2015-05-21T09:14:10Z
user_1184,user_434,-1,2015-05-06T21:59:11Z
user_1188,user_434,1,2015-05-12T12:51:10Z
user_1229,user_434,0,2015-05-07T21:12:00Z
user_1423,user_434,-0,2015-05-13T11:50:24Z
user_1456,user_434,4,2015-05-15T10:28:22Z
user_1222,user_436,4,2015-05-20T22:24:57Z
user_1128,user_437,4,2015-05-18T10:18:20Z
user_1153,user_437,1,2015-05-08T16:37:45Z
user_1169,user_437,-1,2015-05-15T23:23:28Z
user_1112,user_438,0,2015-05-11T20:09:45Z
user_1145,user_438,-2,2015-05-20T23:39:26Z
user_1284,user_438,-1,2015-05-20T13:17:32Z
user_1290,user_438,-3,2015-05-17T14:32:20Z
user_1370,user_438,-1,2015-05-20T20:57:47Z
user_1489,user_438,-4,2015-05-21T16:30:37Z
user_1203,user_439,-2,2015-05-07T20:35:59Z
user_1245,user_439,-0,2015-05-15T16:44:34Z
user_1268,user_439,-3,2015-05-14T07:58:39Z
user_1450,user_439,-2,2015-05-20T10:02:22Z
user_1200,user_440,3,2015-05-19T13:43:03Z
user_1224,user_440,-2,2015-05-12T13:05:28Z
user_1387,user_440,2,2015-05-19T19:44:34Z
user_1478,user_440,2,2015-05-21T14:58:33Z
user_1111,user_441,1,2015-05-20T18:43:10Z
user_1170,user_441,0,2015-05-09T10:00:55Z
user_1387,user_441,-2,2015-05-11T21:39:39Z
user_1462,user_441,-2,2015-05-10T16:01:52Z
user_1318,user_442,-3,2015-05-21T18:21:13Z
user_1373,user_442,2,2015-05-16T17:15:55Z
user_1382,user_442,4,2015-05-17T19:50:04Z
user_1255,user_443,0,2015-05-14T10:06:51Z
user_1304,user_443,4,2015-05-17T17:43:24Z
user_1377,user_443,0,2015-05-08T12:34:52Z
user_1223,user_444,3,2015-05-09T11:09:58Z
user_1275,user_444,2,2015-05-07T08:18:21Z
user_1314,user_444,-0,2015-05-12T12:26:35Z
user_1122,user_445,1,2015-05-10T19:11:50Z
user_1344,user_445,2,2015-05-09T21:49:07Z
user_1182,user_447,3,2015-05-13T07:32:08Z
user_1199,user_447,2,2015-05-14T23:48:41Z
user_1261,user_447,1,2015-05-08T13:06:09Z
user_1318,user_447,-1,2015-05-06T19:44:56Z
user_1398,user_447,2,2015-05-21T14:14:35Z
user_1174,user_448,-1,2015-05-18T05:09:28Z
user_1356,user_448,3,2015-05-18T06:38:54Z
user_1132,user_449,-3,2015-05-21T13:10:55Z
user_1341,user_449,-2,2015-05-18T23:45:43Z
user_1183,user_450,2,2015-05-18T11:10:53Z
user_1418,user_450,2,2015-05-18T21:51:43Z
user_1452,user_452,-1,2015-05-08T08:23:15Z
user_1362,user_454,1,2015-05-14T13:52:39Z
user_1349,user_455,1,2015-05-15T22:49:18Z
user_1425,user_456,-3,2015-05-16T19:50:12Z
user_1339,user_457,-2,2015-05-11T21:26:40Z
user_1190,user_458,3,2015-05-08T16:08:40Z
user_1197,user_458,-0,2015-05-19T20:37:27Z
user_1361,user_458,-1,2015-05-21T12:22:30Z
user_1114,user_459,2,2015-05-18T02:18:05Z
user_1301,user_459,2,2015-05-20T11:24:38Z
user_1487,user_459,2,2015-05-20T05:10:27Z
user_1338,user_460,1,2015-05-17T09:49:37Z
user_1242,user_461,1,2015-05-17T10:19:25Z
user_1440,user_461,2,2015-05-20T13:25:38Z
user_1153,user_462,3,2015-05-12T07:58:12Z
user_1149,user_463,0,2015-05-16T21:00:55Z
user_1162,user_463,2,2015-05-16T16:05:29Z
user_1363,user_463,3,2015-05-11T16:40:59Z
user_1441,user_463,2,2015-05-16T12:24:17Z
user_1281,user_464,-1,2015-05-18T21:32:46Z
user_1407,user_465,-0,2015-05-10T11:29:46Z
user_1271,user_466,0,2015-05-10T17:16:14Z
user_1294,user_466,-0,2015-05-11T21:42:14Z
user_1386,user_466,-2,2015-05-11T21:24:09Z
user_1397,user_466,4,2015-05-12T11:22:19Z
user_1429,user_466,-0,2015-05-19T09:06:37Z
user_1409,user_467,0,2015-05-18T11:31:16Z
user_1463,user_467,-0,2015-05-19T12:49:21Z
user_1208,user_468,-2,2015-05-16T11:17:00Z
user_1221,user_469,-1,2015-05-21T21:37:04Z
user_1390,user_472,2,2015-05-09T19:31:59Z
user_1404,user_473,-1,2015-05-11T22:42:15Z
user_1397,user_474,-2,2015-05-18T16:28:04Z
user_1211,user_475,-1,2015-05-15T12:13:32Z
user_1154,user_476,-0,2015-05-21T09:47:51Z
user_1192,user_476,-1,2015-05-20T13:16:28Z
user_1279,user_476,-3,2015-05-06T08:58:51Z
user_1184,user_477,-2,2015-05-16T07:50:05Z
user_1400,user_477,-1,2015-05-07T14:38:25Z
user_1446,user_477,-4,2015-05-13T16:56:12Z
user_1180,user_478,2,2015-05-21T21:35:32Z
user_1254,user_478,1,2015-05-08T11:48:03Z
user_1315,user_478,0,2015-05-09T15:30:43Z
user_1495,user_479,2,2015-05-06T12:44:13Z
user_1134,user_480,1,2015-05-11T15:44:26Z
user_1141,user_480,-4,2015-05-16T15:27:48Z
user_1154,user_480,-1,2015-05-11T18:08:31Z
user_1254,user_480,-3,2015-05-07T16:18:10Z
user_1387,user_480,-4,2015-05-11T20:14:21Z
user_1441,user_480,-2,2015-05-20T13:08:45Z
user_1243,user_482,1,2015-05-21T13:02:06Z
user_1379,user_482,0,2015-05-18T19:11:16Z
user_1151,user_483,-3,2015-05-16T12:16:51Z
user_1321,user_483,-2,2015-05-19T22:30:02Z
user_1477,user_483,-0,2015-05-19T10:08:03Z
user_1406,user_484,-4,2015-05-09T23:29:45Z
user_1174,user_485,3,2015-05-19T19:07:16Z
user_1453,user_485,-1,2015-05-13T22:03:09Z
user_1130,user_486,0,2015-05-09T10:47:30Z
user_1341,user_486,1,2015-05-16T10:54:33Z
user_1500,user_487,-1,2015-05-21T17:45:32Z
user_1209,user_488,-3,2015-05-21T20:24:36Z
user_1254,user_488,-1,2015-05-07T21:34:50Z
user_1148,user_489,1,2015-05-09T12:34:04Z
user_1152,user_489,0,2015-05-14T09:15:30Z
user_1366,user_489,3,2015-05-16T05:36:53Z
user_1178,user_490,1,2015-05-08T21:26:43Z
user_1362,user_490,4,2015-05-10T10:51:19Z
user_1452,user_490,2,2015-05-16T23:03:58Z
user_1170,user_493,2,2015-05-17T18:56:18Z
user_1253,user_493,4,2015-05-12T12:26:35Z
user_1415,user_493,2,2015-05-15T16:04:48Z
user_1160,user_494,-3,2015-05-21T12:21:55Z
user_1422,user_495,2,2015-05-07T15:00:34Z
user_1301,user_496,-4,2015-05-19T14:50:08Z
user_1391,user_496,-3,2015-05-06T21:05:31Z
user_1344,user_497,-2,2015-05-14T20:58:07Z
user_1397,user_497,1,2015-05-20T21:52:54Z
user_1257,user_498,2,2015-05-19T08:06:09Z
user_1283,user_498,-0,2015-05-09T02:42:52Z
user_1496,user_498,0,2015-05-18T22:20:12Z
user_1119,user_499,-2,2015-05-12T22:36:30Z
user_1274,user_499,-1,2015-05-08T08:54:40Z
user_1486,user_499,-0,2015-05-21T10:25:10Z
user_1127,user_500,-1,2015-05-19T08:29:21Z
user_1198,user_500,0,2015-05-15T10:47:26Z
user_1361,user_500,0,2015-05-20T10:44:19Z
user_1138,user_502,-2,2015-05-18T14:50:35Z
user_1169,user_503,3,2015-05-13T00:34:43Z
user_1500,user_503,-2,2015-05-08T21:15:41Z
user_1131,user_504,3,2015-05-10T10:49:38Z
user_1355,user_504,3,2015-05-18T16:53:36Z
user_1487,user_504,-1,2015-05-15T21:08:03Z
user_1481,user_505,-4,2015-05-17T08:42:44Z
user_1492,user_505,-1,2015-05-07T07:23:03Z
user_1129,user_506,1,2015-05-21T16:08:19Z
user_1153,user_506,-2,2015-05-19T15:03:29Z
user_1356,user_506,2,2015-05-21T13:13:05Z
user_1116,user_507,-1,2015-05-19T12:13:19Z
user_1300,user_507,-2,2015-05-07T19:27:15Z
user_1348,user_507,1,2015-05-09T22:17:23Z
user_1237,user_508,0,2015-05-11T20:39:09Z
user_1244,user_508,0,2015-05-16T09:09:08Z
user_1251,user_509,-1,2015-05-21T07:46:09Z
user_1113,user_510,0,2015-05-10T14:05:05Z
user_1364,user_511,-4,2015-05-11T13:33:46Z
user_1183,user_513,3,2015-05-15T22:08:18Z
user_1360,user_513,3,2015-05-11T20:54:18Z
user_1112,user_514,4,2015-05-16T13:10:51Z
user_1156,user_515,0,2015-05-19T20:59:22Z
user_1407,user_516,2,2015-05-13T07:11:19Z
user_1436,user_516,2,2015-05-21T16:43:48Z
user_1266,user_517,1,2015-05-15T19:10:31Z
user_1342,user_517,-0,2015-05-07T09:32:14Z
user_1252,user_519,-1,2015-05-14T23:36:45Z
user_1329,user_519,-3,2015-05-15T13:50:51Z
user_1187,user_520,1,2015-05-13T06:12:24Z
user_1273,user_520,-2,2015-05-10T18:47:45Z
user_1179,user_521,2,2015-05-21T12:35:40Z
user_1309,user_521,-2,2015-05-14T15:54:55Z
user_1473,user_521,2,2015-05-21T08:05:52Z
user_1486,user_521,-1,2015-05-16T11:17:05Z
user_1136,user_522,-1,2015-05-11T17:13:09Z
user_1143,user_522,3,2015-05-19T22:39:08Z
user_1203,user_522,-2,2015-05-16T08:17:43Z
user_1414,user_522,-1,2015-05-17T18:21:36Z
user_1458,user_522,1,2015-05-18T20:00:23Z
user_1137,user_523,1,2015-05-11T21:00:51Z
user_1140,user_524,1,2015-05-18T18:09:40Z
user_1283,user_524,3,2015-05-15T07:26:39Z
user_1321,user_525,-2,2015-05-20T07:39:44Z
user_1462,user_525,-1,2015-05-20T08:05:34Z
user_1294,user_527,2,2015-05-20T12:32:17Z
user_1216,user_528,-1,2015-05-10T13:00:00Z
user_1455,user_528,-2,2015-05-16T23:55:10Z
user_1320,user_529,3,2015-05-17T19:12:15Z
user_1490,user_529,1,2015-05-13T16:49:50Z
user_1141,user_530,4,2015-05-09T15:44:42Z
user_1256,user_531,-1,2015-05-16T07:26:18Z
user_1277,user_531,-3,2015-05-14T22:08:51Z
user_1316,user_531,3,2015-05-07T20:31:48Z
user_1362,user_531,3,2015-05-20T14:50:14Z
user_1499,user_532,-2,2015-05-08T15:52:06Z
user_1156,user_533,3,2015-05-19T21:40:05Z
user_1201,user_534,1,2015-05-14T14:30:12Z
user_1458,user_534,-2,2015-05-20T09:06:55Z
user_1465,user_534,4,2015-05-20T19:26:48Z
user_1205,user_535,1,2015-05-18T14:45:41Z
user_1239,user_536,0,2015-05-13T12:21:29Z
user_1241,user_536,-0,2015-05-16T12:06:12Z
user_1271,user_536,0,2015-05-15T21:26:47Z
user_1250,user_537,-1,2015-05-12T13:12:54Z
user_1392,user_537,-3,2015-05-06T13:00:54Z
user_1462,user_537,-3,2015-05-18T21:55:47Z
user_1222,user_538,-0,2015-05-11T18:32:23Z
user_1288,user_538,-2,2015-05-13T21:05:22Z
user_1454,user_538,-1,2015-05-07T13:55:30Z
user_1477,user_538,-3,2015-05-09T21:58:10Z
user_1357,user_539,3,2015-05-21T18:34:14Z
user_1495,user_541,-3,2015-05-08T17:39:52Z
user_1155,user_542,-4,2015-05-09T17:40:02Z
user_1305,user_542,-3,2015-05-21T09:07:39Z
user_1402,user_542,-3,2015-05-10T17:58:47Z
user_1205,user_543,-1,2015-05-07T20:33:50Z
user_1278,user_543,-2,2015-05-19T16:40:10Z
user_1304,user_543,-1,2015-05-15T14:46:48Z
user_1425,user_543,-2,2015-05-20T21:19:18Z
user_1149,user_544,0,2015-05-07T18:45:09Z
user_1317,user_545,1,2015-05-08T11:06:05Z
user_1365,user_545,2,2015-05-15T19:56:10Z
user_1150,user_547,2,2015-05-21T08:04:00Z
user_1318,user_547,1,2015-05-06T08:19:08Z
user_1407,user_547,1,2015-05-14T14:37:24Z
user_1439,user_547,1,2015-05-13T12:51:56Z
user_1383,user_548,0,2015-05-19T10:36:55Z
user_1449,user_548,2,2015-05-12T09:38:29Z
user_1201,user_549,2,2015-05-11T21:44:35Z
user_1213,user_549,-2,2015-05-18T10:14:13Z
user_1219,user_549,1,2015-05-19T18:32:43Z
user_1318,user_549,0,2015-05-11T13:43:23Z
user_1385,user_549,-0,2015-05-14T22:55:29Z
user_1462,user_550,2,2015-05-21T13:57:17Z
user_1317,user_551,-1,2015-05-11T22:01:20Z
user_1267,user_553,-1,2015-05-09T08:22:49Z
user_1494,user_553,3,2015-05-20T09:58:49Z
user_1284,user_554,-2,2015-05-18T16:12:20Z
user_1225,user_555,-4,2015-05-14T08:09:00Z
user_1259,user_556,1,2015-05-07T19:32:55Z
user_1279,user_556,1,2015-05-12T12:00:23Z
user_1146,user_558,1,2015-05-16T06:42:52Z
user_1240,user_559,-1,2015-05-21T16:24:33Z
user_1274,user_559,2,2015-05-21T13:04:32Z
user_1130,user_560,2,2015-05-15T06:56:06Z
user_1133,user_560,-1,2015-05-21T06:53:41Z
user_1223,user_560,-0,2015-05-19T21:33:18Z
user_1216,user_561,-1,2015-05-07T14:00:12Z
user_1475,user_561,2,2015-05-18T09:56:49Z
user_1244,user_563,-3,2015-05-09T20:46:04Z
user_1264,user_563,-3,2015-05-10T09:35:20Z
user_1223,user_564,1,2015-05-18T15:38:20Z
user_1356,user_564,0,2015-05-19T08:23:42Z
user_1165,user_565,1,2015-05-10T16:42:06Z
user_1334,user_565,2,2015-05-10T17:32:48Z
user_1143,user_566,0,2015-05-15T13:22:25Z
user_1194,user_566,3,2015-05-09T17:12:38Z
user_1253,user_566,-1,2015-05-14T13:34:51Z
user_1132,user_567,-4,2015-05-16T07:52:36Z
user_1179,user_567,-3,2015-05-15T06:43:46Z
user_1206,user_567,1,2015-05-18T16:08:19Z
user_1363,user_567,-2,2015-05-15T11:05:49Z
user_1354,user_568,1,2015-05-13T13:27:37Z
user_1367,user_568,1,2015-05-13T07:49:12Z
user_1488,user_568,-0,2015-05-08T11:07:39Z
user_1144,user_569,2,2015-05-19T10:09:42Z
user_1129,user_570,-2,2015-05-19T08:08:11Z
user_1290,user_570,-2,2015-05-11T18:06:50Z
user_1332,user_571,2,2015-05-10T14:32:59Z
user_1407,user_571,1,2015-05-13T09:53:37Z
user_1416,user_571,1,2015-05-09T22:48:48Z
user_1179,user_572,-2,2015-05-09T21:49:02Z
user_1338,user_572,0,2015-05-19T14:12:59Z
user_1400,user_573,2,2015-05-20T08:34:44Z
user_1194,user_574,1,2015-05-11T22:37:15Z
user_1310,user_574,-3,2015-05-15T16:45:37Z
user_1326,user_574,2,2015-05-16T21:06:22Z
user_1190,user_575,-1,2015-05-08T13:30:50Z
user_1233,user_575,-1,2015-05-15T16:49:41Z
user_1396,user_575,0,2015-05-20T00:30:47Z
user_1399,user_575,1,2015-05-16T20:11:28Z
user_1456,user_575,1,2015-05-17T10:18:54Z
user_1213,user_577,1,2015-05-13T12:07:40Z
user_1126,user_578,3,2015-05-11T12:50:35Z
user_1300,user_578,-2,2015-05-18T08:34:47Z
user_1308,user_578,2,2015-05-15T21:04:44Z
user_1332,user_578,2,2015-05-20T13:32:53Z
user_1451,user_578,-0,2015-05-12T07:29:00Z
user_1218,user_579,2,2015-05-18T11:21:42Z
user_1353,user_579,-1,2015-05-10T14:32:59Z
user_1354,user_579,-0,2015-05-20T15:15:46Z
user_1116,user_581,1,2015-05-15T08:48:56Z
user_1236,user_581,1,2015-05-19T14:58:42Z
user_1185,user_582,-1,2015-05-20T09:49:53Z
user_1364,user_582,4,2015-05-17T23:19:19Z
user_1491,user_582,1,2015-05-07T18:25:27Z
user_1243,user_583,2,2015-05-17T23:06:02Z
user_1381,user_583,1,2015-05-15T12:47:39Z
user_1136,user_584,-0,2015-05-15T12:40:57Z
user_1237,user_584,4,2015-05-09T12:01:21Z
user_1487,user_584,4,2015-05-21T07:47:06Z
user_1131,user_585,0,2015-05-21T10:33:27Z
user_1159,user_585,-3,2015-05-15T07:57:06Z
user_1347,user_586,1,2015-05-15T11:45:10Z
user_1448,user_586,4,2015-05-17T20:01:08Z
user_1240,user_587,-1,2015-05-12T07:48:56Z
user_1440,user_588,4,2015-05-20T11:22:09Z
user_1222,user_589,2,2015-05-07T12:52:36Z
user_1120,user_590,-2,2015-05-17T12:56:15Z
user_1334,user_592,3,2015-05-15T20:56:01Z
user_1101,user_593,1,2015-05-11T06:43:09Z
user_1106,user_593,0,2015-05-19T08:38:43Z
user_1310,user_594,4,2015-05-21T10:39:58Z
user_1285,user_595,4,2015-05-18T16:44:33Z
user_1273,user_596,-3,2015-05-11T23:41:26Z
user_1159,user_597,0,2015-05-19T21:44:45Z
user_1257,user_597,0,2015-05-09T15:22:13Z
user_1152,user_598,1,2015-05-18T14:19:26Z
user_1174,user_598,1,2015-05-18T18:33:43Z
user_1227,user_599,2,2015-05-21T15:00:10Z
user_1139,user_600,3,2015-05-11T11:02:16Z
user_1359,user_602,-1,2015-05-15T12:34:29Z
user_1389,user_602,-0,2015-05-21T18:23:50Z
user_1141,user_603,-1,2015-05-19T20:37:53Z
user_1120,user_604,4,2015-05-17T09:27:54Z
user_1326,user_604,2,2015-05-15T20:33:05Z
user_1187,user_605,-4,2015-05-15T01:40:26Z
user_1224,user_605,-3,2015-05-16T12:24:40Z
user_1230,user_605,-3,2015-05-14T09:04:54Z
user_1186,user_606,1,2015-05-11T17:19:00Z
user_1415,user_607,4,2015-05-15T12:44:37Z
user_1305,user_608,-1,2015-05-18T22:00:54Z
user_1372,user_608,-3,2015-05-09T17:13:43Z
user_1391,user_608,-3,2015-05-07T13:05:05Z
user_1495,user_608,-2,2015-05-21T12:00:40Z
user_1234,user_609,-3,2015-05-21T19:54:46Z
user_1421,user_609,-1,2015-05-18T11:31:25Z
user_1464,user_609,0,2015-05-16T15:25:37Z
user_1485,user_609,-1,2015-05-19T11:58:34Z
user_1201,user_610,-3,2015-05-13T03:55:38Z
user_1309,user_610,1,2015-05-18T22:03:08Z
user_1414,user_610,2,2015-05-13T23:23:23Z
user_1452,user_610,1,2015-05-17T00:37:02Z
user_1162,user_611,3,2015-05-09T22:08:44Z
user_1190,user_611,-1,2015-05-17T11:14:27Z
user_1238,user_611,-1,2015-05-19T00:34:34Z
user_1436,user_611,3,2015-05-13T03:55:38Z
user_1452,user_611,3,2015-05-19T23:45:52Z
user_1141,user_612,-1,2015-05-16T16:27:53Z
user_1163,user_614,0,2015-05-17T13:02:53Z
user_1419,user_614,3,2015-05-18T19:13:29Z
user_1241,user_615,2,2015-05-19T22:02:04Z
user_1278,user_615,1,2015-05-11T11:33:47Z
user_1285,user_615,3,2015-05-06T16:51:12Z
user_1230,user_616,-3,2015-05-08T18:56:40Z
user_1346,user_616,1,2015-05-21T08:53:01Z
user_1311,user_617,3,2015-05-07T03:01:53Z
user_1325,user_617,3,2015-05-21T14:01:43Z
user_1372,user_618,1,2015-05-20T07:29:31Z
user_1249,user_619,3,2015-05-06T21:47:28Z
user_1278,user_619,0,2015-05-19T10:22:06Z
user_1190,user_620,4,2015-05-08T09:23:30Z
user_1120,user_621,-1,2015-05-08T17:40:44Z
user_1312,user_621,0,2015-05-10T14:35:26Z
user_1166,user_622,2,2015-05-16T12:52:15Z
user_1424,user_622,1,2015-05-21T10:04:06Z
user_1225,user_623,-1,2015-05-14T12:59:15Z
user_1257,user_623,-2,2015-05-10T22:50:06Z
user_1379,user_624,-1,2015-05-19T10:11:42Z
user_1312,user_625,-2,2015-05-20T00:04:00Z
user_1334,user_625,-3,2015-05-13T22:04:13Z
user_1129,user_627,-1,2015-05-11T12:09:05Z
user_1145,user_627,3,2015-05-13T08:12:56Z
user_1405,user_628,1,2015-05-12T12:53:42Z
user_1489,user_628,1,2015-05-16T02:16:28Z
user_1152,user_629,1,2015-05-15T14:26:13Z
user_1230,user_630,1,2015-05-16T22:10:06Z
user_1324,user_631,-3,2015-05-14T22:45:39Z
user_1423,user_631,-4,2015-05-11T21:00:51Z
user_1431,user_631,0,2015-05-20T13:54:41Z
user_1443,user_631,-2,2015-05-11T20:49:21Z
user_1281,user_632,-2,2015-05-14T07:56:45Z
user_1352,user_632,1,2015-05-17T10:07:33Z
user_1366,user_632,1,2015-05-13T07:54:28Z
user_1124,user_634,-2,2015-05-13T13:42:16Z
user_1312,user_634,-1,2015-05-12T14:00:15Z
user_1500,user_634,-1,2015-05-09T18:37:36Z
user_1334,user_635,-1,2015-05-20T11:00:42Z
user_1445,user_635,-3,2015-05-16T07:49:25Z
user_1343,user_636,0,2015-05-16T18:16:38Z
user_1426,user_636,-1,2015-05-21T07:52:51Z
user_1123,user_637,-0,2015-05-21T17:50:22Z
user_1138,user_637,3,2015-05-09T17:53:47Z
user_1344,user_637,2,2015-05-09T07:50:07Z
user_1158,user_638,1,2015-05-06T23:38:04Z
user_1189,user_639,4,2015-05-07T16:44:58Z
user_1218,user_639,2,2015-05-07T16:09:30Z
user_1470,user_639,2,2015-05-20T16:02:45Z
user_1478,user_639,-1,2015-05-18T14:34:14Z
user_1142,user_640,1,2015-05-18T18:46:11Z
user_1480,user_640,-2,2015-05-09T10:55:49Z
user_1291,user_641,3,2015-05-20T10:19:11Z
user_1423,user_641,-3,2015-05-21T07:21:54Z
user_1274,user_642,-0,2015-05-09T23:06:32Z
user_1394,user_642,1,2015-05-17T12:07:27Z
user_1380,user_644,0,2015-05-12T08:50:55Z
user_1307,user_645,-1,2015-05-21T06:56:51Z
user_1450,user_645,4,2015-05-09T18:54:01Z
user_1181,user_646,1,2015-05-07T22:12:44Z
user_1488,user_646,-1,2015-05-12T10:19:48Z
user_1151,user_647,2,2015-05-15T18:07:31Z
user_1335,user_648,-1,2015-05-21T12:05:41Z
user_1353,user_648,1,2015-05-18T21:09:29Z
user_1206,user_649,1,2015-05-14T22:19:41Z
user_1179,user_650,0,2015-05-20T18:37:01Z
user_1198,user_650,1,2015-05-12T22:02:27Z
user_1315,user_650,1,2015-05-14T05:52:23Z
user_1465,user_650,4,2015-05-19T09:26:53Z
user_1496,user_650,4,2015-05-06T10:16:13Z
user_1140,user_651,2,2015-05-21T15:38:42Z
user_1155,user_651,2,2015-05-07T21:55:13Z
user_1210,user_651,4,2015-05-11T19:49:39Z
user_1131,user_652,-2,2015-05-11T21:30:56Z
user_1137,user_652,-3,2015-05-14T22:14:57Z
user_1227,user_652,1,2015-05-15T09:56:34Z
user_1251,user_652,-3,2015-05-16T12:14:06Z
user_1346,user_652,-3,2015-05-11T23:22:13Z
user_1262,user_653,1,2015-05-17T11:14:30Z
user_1351,user_653,-0,2015-05-20T07:43:47Z
user_1443,user_653,1,2015-05-14T19:21:05Z
user_1207,user_654,-0,2015-05-12T18:19:54Z
user_1470,user_654,2,2015-05-13T08:10:31Z
user_1154,user_655,-4,2015-05-06T21:29:37Z
user_1139,user_656,2,2015-05-13T17:08:41Z
user_1180,user_656,-1,2015-05-14T10:28:02Z
user_1134,user_657,1,2015-05-14T20:58:07Z
user_1294,user_657,0,2015-05-08T16:58:20Z
user_1348,user_657,1,2015-05-17T11:14:41Z
user_1129,user_658,-0,2015-05-09T17:07:10Z
user_1223,user_658,4,2015-05-21T12:51:43Z
user_1230,user_658,1,2015-05-09T15:30:23Z
user_1223,user_660,2,2015-05-18T14:12:24Z
user_1311,user_660,0,2015-05-17T10:02:15Z
user_1405,user_660,1,2015-05-13T22:43:43Z
user_1311,user_661,-4,2015-05-21T14:56:45Z
user_1365,user_661,1,2015-05-21T08:36:59Z
user_1469,user_661,-3,2015-05-06T18:18:17Z
user_1234,user_662,0,2015-05-19T13:53:23Z
user_1217,user_663,2,2015-05-11T18:34:04Z
user_1420,user_663,2,2015-05-05T12:26:13Z
user_1288,user_664,2,2015-05-21T09:44:57Z
user_1366,user_664,-1,2015-05-12T19:34:06Z
user_1124,user_665,-4,2015-05-18T18:43:42Z
user_1169,user_665,0,2015-05-16T17:04:12Z
user_1105,user_666,4,2015-05-07T16:49:29Z
user_1388,user_666,1,2015-05-08T14:51:13Z
user_1119,user_667,4,2015-05-15T14:55:53Z
user_1226,user_667,-1,2015-05-18T11:11:24Z
user_1241,user_667,2,2015-05-18T15:50:54Z
user_1424,user_667,-0,2015-05-11T21:07:23Z
user_1285,user_668,-1,2015-05-10T15:53:38Z
user_1214,user_669,4,2015-05-11T17:34:10Z
user_1393,user_669,2,2015-05-06T17:00:59Z
user_1243,user_670,0,2015-05-11T10:33:08Z
user_1349,user_670,3,2015-05-21T18:33:05Z
user_1431,user_670,1,2015-05-14T17:47:27Z
user_1247,user_671,3,2015-05-11T23:16:48Z
user_1321,user_672,4,2015-05-17T09:48:59Z
user_1361,user_672,2,2015-05-12T08:15:39Z
user_1172,user_674,-2,2015-05-21T17:03:12Z
user_1201,user_674,-4,2015-05-11T21:43:55Z
user_1422,user_674,-2,2015-05-16T19:13:25Z
user_1229,user_675,2,2015-05-20T14:17:40Z
user_1134,user_676,-0,2015-05-09T09:56:05Z
user_1457,user_676,2,2015-05-20T16:20:16Z
user_1292,user_677,-2,2015-05-06T20:37:09Z
user_1396,user_678,-4,2015-05-19T21:38:38Z
user_1461,user_678,-1,2015-05-17T12:41:05Z
user_1105,user_679,1,2015-05-15T09:05:58Z
user_1187,user_679,1,2015-05-16T20:14:42Z
user_1210,user_679,0,2015-05-15T21:52:23Z
user_1394,user_679,4,2015-05-10T18:20:32Z
user_1265,user_680,-1,2015-05-15T14:09:44Z
user_1296,user_680,1,2015-05-19T19:00:28Z
user_1329,user_680,1,2015-05-19T15:01:57Z
user_1334,user_680,0,2015-05-21T16:11:49Z
user_1449,user_680,-4,2015-05-21T23:44:53Z
